country_name,iso_3166_1_alpha_3,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population_male,population_female,population_rural,population_urban,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,fiscal_measures,international_support,emergency_investment_in_healthcare,investment_in_vaccines
Solomon Islands,SLB,9.25,0.14015151515151514,217.10479797979798,2.601010101010101,349262.0,337616.0,507659.0,162164.0,196170.0,148825.0,111830.0,82050.0,68670.0,40695.0,22978.0,11993.0,3667.0,1425074225.0,2127.0,1857436.0,101590.10600706714,0.0,0.0,0.0
Somalia,SOM,33.27146464646464,1.702020202020202,9915.83207070707,496.07323232323233,7924087.0,7969132.0,8408044.0,7034861.0,5215364.0,3937590.0,2693876.0,1534404.0,1053894.0,733972.0,462790.0,210107.0,51222.0,,,192799.0,8532.423208191127,0.0,0.0,0.0
South Africa,ZAF,246.40504654581088,11.68625408400019,76471.01026894865,3468.4077400148844,4002356.2666666666,4096674.8666666667,19408553.0,39149717.0,1563585.3333333333,1429425.4666666666,1404686.9333333333,1363337.6666666667,962108.8666666667,673238.2666666667,438764.4,201384.06666666668,62499.933333333334,351431649241.0,6001.0,309356.06666666665,99622251.92242832,0.0,52727.1652613828,0.0
South Georgia and the South Sandwich Islands,SGS,,,,,,,,,,,,,,,,,,,,1983628.0,,,,
South Korea,KOR,1627.2699386503068,4.39344262295082,69507.72924335378,689.1445603576751,3754615.923076923,3823583.923076923,9602379.0,42106719.0,643253.4615384615,707276.0769230769,997096.4615384615,1049419.5384615385,1202104.8461538462,1233199.0,943692.7692307692,526680.6153846154,275477.23076923075,1642383217167.0,31761.0,2230002.7647058824,460450821.2816189,103878.58347386173,6151964.048903879,3039616.434727503
South Sudan,SSD,21.463383838383837,0.17297979797979798,6750.42297979798,75.75378787878788,5603014.0,5590715.0,8860863.0,2201250.0,3245682.0,2581901.0,1962952.0,1334153.0,896837.0,595525.0,344937.0,182626.0,49116.0,11997800760.0,1119.0,1656678.0,0.0,0.0,12794.626262626263,0.0
Spain,ESP,92.50573686087237,2.539767356866501,17646.93611211019,1132.6646712623979,420437.8086956522,436753.2347826087,9149372.0,37927409.0,80577.20869565217,88460.73043478261,88122.77391304348,113948.20869565217,142658.04347826086,126510.54782608696,95186.79130434783,69621.68695652173,52105.10434782608,132984810476.19048,27664.85714285714,360396.63689604687,52061.39562289562,0.0,7093418.777777778,33871.95031847134
Sri Lanka,LKA,818.6994949494949,20.564393939393938,186063.7626262626,3907.911616161616,10267351.0,11145899.0,17750912.0,4052088.0,3350035.0,3386220.0,2901857.0,2820021.0,2881105.0,2554818.0,2013196.0,1146337.0,359661.0,84008783756.0,3853.0,536807.0,1631403.5072463767,245376.8115942029,242386.04528985507,196774.1935483871
Sudan,SDN,61.18055555555556,4.9393939393939394,16057.201288244767,1705.4027777777778,21907295.0,21941974.0,27856005.0,14957233.0,12128806.0,10123657.0,7627158.0,5203245.0,3727319.0,2552951.0,1535960.0,733051.0,217122.0,18902284475.0,441.0,192789.0,10638.297872340425,0.0,84574.46808510639,127713.9208173691
Suriname,SUR,98.93055555555556,1.6628787878787878,17928.80808080808,375.90909090909093,294822.0,291812.0,197114.0,384258.0,104831.0,102231.0,95772.0,82786.0,72724.0,64828.0,36928.0,18685.0,7849.0,3985250737.0,6854.0,287082.0,278834.9338374291,0.0,101398.86578449905,0.0
Svalbard and Jan Mayen,SJM,,,,,1731.0,1391.0,,,346.0,257.0,517.0,734.0,611.0,476.0,161.0,17.0,3.0,,,3245620.0,,,,
Swaziland,SWZ,87.4469696969697,1.7563131313131313,20143.391414141413,524.0,570236.0,589928.0,872797.0,275333.0,286620.0,277018.0,212887.0,161329.0,104399.0,51717.0,36522.0,22585.0,7087.0,4405405802.0,3837.0,88210.0,6366716.916666667,68027.21088435374,10563.923208191127,17398.01658163265
Sweden,SWE,293.56520439875686,3.4464831804281344,62052.89732249582,1176.78253593227,467392.0,462441.86363636365,1264288.0,9021165.0,111291.5,105025.72727272728,121736.40909090909,121001.90909090909,117678.18181818182,116948.0,101177.13636363637,87556.59090909091,47418.36363636364,248557280733.33334,49661.142857142855,134475.13636363635,13741025.328282828,241629.70033670033,1092507.8585858585,12563.451776649747
Switzerland,CHE,286.9602711729226,1.2664872139973082,43775.975625560764,517.9872395573722,313860.81481481483,319067.1111111111,2242404.0,6332428.0,64309.92592592593,62316.59259259259,77980.22222222222,90014.51851851853,89217.18518518518,94953.92592592593,69001.85185185185,52270.59259259259,32863.11111111111,703082435360.0,81993.0,1577802.5,119847248.2946128,546548.8215488215,7252212.121212121,493985.35532994923
Syria,SYR,69.12121212121212,3.8914141414141414,17903.546717171717,1126.57702020202,8760065.0,8740592.0,7712116.0,9358019.0,3635903.0,3325125.0,3099983.0,2907193.0,1928901.0,1285346.0,822365.0,355547.0,140294.0,,,184840.0,0.0,0.0,52721.08843537415,0.0
São Tomé and Príncipe,STP,7.498737373737374,0.09090909090909091,1842.9065656565656,27.32070707070707,109675.0,109486.0,56779.0,158277.0,62411.0,54109.0,33625.0,26631.0,18680.0,12780.0,7082.0,2764.0,1079.0,429016605.0,1994.0,535880.0,,,,
Taiwan,TWN,24.00204918032787,1.4964912280701754,4540.995901639344,309.15411558669,11834313.0,11982462.0,,,2052886.0,2188811.0,3120354.0,3548586.0,3787843.0,3659218.0,3101014.0,1488800.0,869263.0,,,2586901.9565217393,83836158.12563667,0.0,1194543.701188455,2208.2980891719744
Tajikistan,TJK,22.457070707070706,0.15782828282828282,10970.462121212122,79.34469696969697,4805738.0,4731904.0,6775541.0,2545477.0,2577610.0,1788367.0,1648522.0,1390331.0,882399.0,700890.0,387890.0,117606.0,44027.0,8116626794.0,870.0,214626.0,4470.826306913997,0.0,511.8881118881119,0.0
Tanzania,TZA,42.44949494949495,1.0075757575757576,6281.681818181818,168.46338383838383,29851108.0,29883105.0,37993578.0,20011885.0,18362316.0,14089042.0,9846249.0,7161928.0,4820727.0,2926635.0,1622800.0,741236.0,163280.0,63177068174.0,1122.0,195270.0,0.0,0.0,519714.0839041096,0.0
Thailand,THA,206.76026572126804,1.7197561156963344,30318.939421058065,306.14421146553644,33966060.0,35833918.0,34330982.0,35294600.0,7439832.0,8492311.0,9630308.0,9229727.0,10914257.0,10681394.0,7624356.0,3866568.0,1921225.0,543649976165.0,7808.0,1964269.9743589743,275275712.0202361,0.0,32075086.424242426,2411491.939974457
Togo,TGO,46.47979797979798,0.3434343434343434,10745.536616161617,103.35479797979798,4119404.0,4159332.0,4667728.0,3414638.0,2340181.0,1914996.0,1375261.0,1064557.0,744517.0,450714.0,255937.0,111493.0,21081.0,5459979416.0,675.0,192782.0,1128408.632996633,0.0,1731.1362068965518,0.0
Tokelau,TKL,0.0,0.0,0.0,0.0,634.0,683.0,,,231.0,295.0,229.0,148.0,162.0,138.0,76.0,28.0,11.0,,,2186600.0,,,,
Tonga,TON,0.8143939393939394,0.0,7.34469696969697,0.0,52904.0,52793.0,80349.0,24145.0,24639.0,23522.0,17140.0,12183.0,10290.0,8701.0,5303.0,2791.0,1128.0,450353313.0,4364.0,2186665.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,TTO,162.48863636363637,4.592171717171717,25028.00126262626,704.2638888888889,690947.0,708544.0,653029.0,741944.0,184451.0,185810.0,183002.0,242861.0,191442.0,175062.0,135893.0,73654.0,27316.0,24100202833.0,17276.0,555717.0,859271.5966542751,0.0,45980.9907063197,0.0
Tunisia,TUN,1263.280303030303,35.1729797979798,295560.43686868687,9924.381313131313,5860752.0,5957866.0,3595658.0,8099061.0,2017759.0,1639938.0,1725346.0,1914064.0,1572471.0,1361506.0,962594.0,424106.0,200834.0,38797709923.0,3317.0,192757.0,1548387.0967741935,0.0,63275.378927911275,0.0
Turkey,TUR,17998.300505050505,119.98106060606061,3683753.3194444445,32440.23611111111,41139980.0,40863902.0,20331797.0,63097818.0,12843906.0,12764690.0,12823598.0,12909225.0,11156733.0,8873665.0,6058068.0,3119472.0,1454525.0,754411708202.0,9042.0,174737.0,27284716.188455008,8503.401360544218,0.0,0.0
Turkmenistan,TKM,0.0,0.0,0.0,0.0,2969310.0,3061877.0,2849351.0,3092738.0,1332930.0,1008743.0,1009791.0,957885.0,697821.0,535459.0,334444.0,103458.0,50656.0,40761142857.0,6966.0,223026.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,TCA,7.407828282828283,0.045454545454545456,1665.2386363636363,11.97979797979798,23158.0,22841.0,2536.0,35655.0,6702.0,6029.0,6716.0,8648.0,8988.0,5173.0,2278.0,940.0,525.0,1022312010.0,27142.0,547479.0,,,,
Tuvalu,TUV,0.0,0.0,0.0,0.0,6057.0,6178.0,4284.0,7362.0,2536.0,2087.0,2310.0,1858.0,971.0,1178.0,862.0,323.0,111.0,47271463.0,4059.0,2177266.0,,,,
Uganda,UGA,206.29166666666666,4.53030303030303,52315.13762626263,1078.6578282828282,22546589.0,23194411.0,33485078.0,10784516.0,14855952.0,11449424.0,7872675.0,5101100.0,3133404.0,1852435.0,974325.0,411998.0,89687.0,34387229486.0,776.0,192796.0,735411.3384353742,0.0,11553663.05952381,6385.6960408684545
Ukraine,UKR,488.92641719513966,10.682819383259911,112570.38937240113,2575.1576733391353,20263148.0,23470611.0,13549456.0,30835699.0,4589511.0,4383517.0,4898491.0,7208958.0,6406404.0,5906737.0,5539856.0,2983430.0,1816855.0,153781069118.0,3659.0,102397.96296296296,7349959.863636363,0.0,5887132.141856392,301174.2332474227
United Arab Emirates,ARE,1112.969696969697,2.9053030303030303,362575.06313131313,1088.45202020202,6836349.0,3054051.0,1290785.0,8479744.0,1011713.0,842991.0,2149343.0,3169314.0,1608109.0,797913.0,242707.0,55884.0,12426.0,421142267937.0,43103.0,307763.0,408458260.1191336,0.0,0.0,6648.936170212766
United Kingdom,GBR,529.1306141538805,44.03118161925602,98860.06414435797,18291.189342806396,713357.8152173914,731410.4130434783,10926089.0,55908316.0,174551.48913043478,163704.47826086957,191624.39130434784,195730.9402173913,182888.26086956522,193747.61956521738,151850.63586956522,119263.04891304347,71407.36956521739,349069756915.7895,40262.84210526316,385895.7875,305063936.9524618,531254.4410169491,8041082.561690525,4172054.115248227
United States Minor Outlying Islands,UMI,,,,,,,,,,,,,,,,,,,,2185386.0,,,,
United States Virgin Islands,VIR,19.457070707070706,0.13762626262626262,3521.9103535353534,33.20075757575758,49601.0,54822.0,4444.0,102187.0,12868.0,14018.0,12731.0,9731.0,11766.0,14449.0,14021.0,10901.0,3938.0,3855000000.0,35938.0,286898.0,0.0,0.0,0.0,0.0
United States of America,USA,102.20726082441135,1.2550834447426722,25257.374793202376,431.8515145487611,156056.5629097721,161011.96534498906,57576495.0,270663028.0,38858.87792694349,40591.555104589446,44160.263815173275,42666.70340305963,38955.6297221355,40862.57571027162,36411.87699032157,22288.634717452387,12272.411489228847,21374418877706.0,65118.0,1602910.3789217179,425856531.4826353,174289.49903660888,33406465.663673867,1153171.7747683534
Uruguay,URY,1069.2777777777778,8.844696969696969,175987.5176767677,2375.1767676767677,163829.3,176159.3,158340.0,3303394.0,46504.05,47495.4,49985.35,45090.05,44500.65,38100.5,31937.15,21423.35,14951.95,56045912952.0,16190.0,1638427.6,1548658.851851852,0.0,5050.50505050505,3401.360544217687
Uzbekistan,UZB,298.95328282828285,2.066919191919192,88272.54797979798,639.6401515151515,16696918.0,16772280.0,16644921.0,16935729.0,6713724.0,5460854.0,5946987.0,5577195.0,3930500.0,3068761.0,1939628.0,572150.0,259400.0,57921286440.0,1724.0,196240.0,3040166.4924114672,0.0,269083.32546374365,529.0322580645161
Vanuatu,VUT,0.022727272727272728,0.0,2.205808080808081,0.0,155690.0,151460.0,223730.0,76152.0,80885.0,66926.0,50768.0,41003.0,29192.0,20545.0,11437.0,4838.0,1556.0,917058850.0,3058.0,2177246.0,65481.48148148148,0.0,21043.771043771045,0.0
Vatican City,VAT,0.03282828282828283,0.0,19.507575757575758,0.0,6788.0,4208.0,,,1603.0,1179.0,1196.0,1236.0,1329.0,1348.0,1253.0,1189.0,661.0,,,36989.0,,,,
Venezuela,VEN,64.95089828931359,7.122474747474747,16171.146562812633,1997.5833333333333,1196654.48,1219830.56,3353461.0,25162368.0,435043.32,430998.6,375458.4,352867.84,295733.96,251390.68,161990.92,79341.12,33660.24,,,1110155.28,0.0,0.0,16863.409780775717,260078.02340702212
Vietnam,VNM,4906.099747474747,51.19570707070707,358332.5025252525,6637.585858585859,48598254.0,48740329.0,61129966.0,35332140.0,15478572.0,13599043.0,15389496.0,16200924.0,13572962.0,11109968.0,7342687.0,2778472.0,1866459.0,261921244843.0,2715.0,49915.0,17222222.222222224,673.4848484848485,145.0841750841751,69.54381443298969
Wallis and Futuna,WLF,0.571969696969697,0.008838383838383838,201.46843434343435,2.907828282828283,,,,,,,,,,,,,,,,3412448.0,,,,
Western Sahara,ESH,,,,,312260.0,285070.0,,,112594.0,98369.0,104985.0,108715.0,82794.0,51951.0,28374.0,7612.0,1936.0,,,2559126.0,,,,
Yemen,YEM,14.862373737373737,2.6957070707070705,4383.171717171717,905.2651515151515,15024985.0,14800983.0,18292399.0,10869523.0,8033408.0,6750274.0,5732746.0,4140438.0,2362804.0,1422835.0,879450.0,403471.0,100542.0,27591261663.0,968.0,305092.0,0.0,0.0,35279.416961130744,0.0
Zambia,ZMB,395.699494949495,4.996212121212121,92950.45833333333,1444.9242424242425,9103006.0,9280950.0,9989317.0,7871713.0,5663542.0,4550181.0,3180383.0,2185194.0,1413889.0,761259.0,403835.0,179965.0,45708.0,23064722446.0,1291.0,195271.0,1605972.3367003368,40404.0404040404,64666.6936026936,0.0
Zimbabwe,ZWE,300.6388888888889,6.8143939393939394,57595.29671717172,1761.0681818181818,7092010.0,7770917.0,9928163.0,4717305.0,4308160.0,3559955.0,2482991.0,1867476.0,1257822.0,698089.0,425415.0,200358.0,62661.0,21440758800.0,1463.0,195272.0,2217537.9426644184,6408.0944350758855,0.08650519031141868,127551.02168367348
